uid,element_id,tag_name,text_content,class_name,x,y,width,height,xpath,page_url,source_file
1176,,div,Latest movies and TV shows,a-section a-spacing-none _fluid-quad-image-label-v2_style_imageLabel__3ANSV aok-inline-block aok-align-center,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div/div[2]/a/div[2],https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1177,,span,Latest movies and TV shows,a-size-small a-color-base truncate-2line,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div/div[2]/a/div[2]/span,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1178,,div,Ad-free music Get unlimited 5% cashback on shopping,a-section _fluid-quad-image-label-v2_style_gridRowTwo__15woW,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2],https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1179,,div,Ad-free music,a-section a-spacing-none _fluid-quad-image-label-v2_style_quadrantContainer__3TMqG,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1180,,a,Ad-free music,a-link-normal _fluid-quad-image-label-v2_style_centerImage__30wh- aok-block image-window,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div/a,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1181,,div,,a-section a-spacing-none _fluid-quad-image-label-v2_style_fluidImageContainer__2SOMr,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div/a/div,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1182,,img,,_fluid-quad-image-label-v2_style_fluidLandscapeImage__2euAK _fluid-quad-image-label-v2_style_fluidImage__gTBjA,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div/a/div/img,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1183,,div,Ad-free music,a-section a-spacing-none _fluid-quad-image-label-v2_style_imageLabel__3ANSV aok-inline-block aok-align-center,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div/a/div[2],https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1184,,span,Ad-free music,a-size-small a-color-base truncate-2line,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div/a/div[2]/span,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1185,,div,Get unlimited 5% cashback on shopping,a-section a-spacing-none _fluid-quad-image-label-v2_style_quadrantContainer__3TMqG _fluid-quad-image-label-v2_style_rightQuadrant__PI01n,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div[2],https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
1186,,a,Get unlimited 5% cashback on shopping,a-link-normal _fluid-quad-image-label-v2_style_centerImage__30wh- aok-block image-window,,,,,/[document]/html/body/div[3]/div/div[2]/div[2]/div/div[13]/div/div[2]/div[2]/div[2]/a,https://web.archive.org/web/20240101111846/https://www.amazon.in/,20240101111846.html
